"","Subject","RunType","Run","Trial","StimID","Type","Question","Onset","Resp","RT"
"363","tb9276","Questions",1,3,64,"phys","gender",31.046,"Yes",0.6
"364","tb9276","Questions",1,4,9,"bio","place",45.061,"Yes",0.56
"365","tb9276","Questions",1,5,43,"phys","race",60.075,"Yes",0.516
"366","tb9276","Questions",1,6,36,"bio","name",76.095,"Yes",0.665
"367","tb9276","Questions",1,7,68,"phys","race",93.116,"Yes",1.024
"368","tb9276","Questions",1,8,33,"bio","place",111.132,"Yes",0.552
"369","tb9276","Questions",1,9,19,"bio","name",128.152,"Yes",0.485
"370","tb9276","Questions",1,10,26,"bio","place",144.163,"Yes",0.5
"371","tb9276","Questions",1,11,55,"phys","ec",160.184,"Yes",0.495
"372","tb9276","Questions",1,12,18,"bio","job",177.204,"Yes",0.479
"373","tb9276","Questions",1,13,51,"phys","ec",191.218,"Yes",0.619
"374","tb9276","Questions",1,14,24,"bio","name",206.229,"Yes",0.491
"375","tb9276","Questions",1,15,63,"phys","ec",224.246,"Yes",0.84
"376","tb9276","Questions",1,16,47,"phys","gender",242.263,"Yes",0.576
"377","tb9276","Questions",1,17,40,"phys","gender",257.277,"Yes",0.942
"378","tb9276","Questions",1,18,32,"bio","job",274.297,"Yes",0.512
"379","tb9276","Questions",2,1,65,"phys","gender",1.027,"Yes",0.492
"380","tb9276","Questions",2,2,41,"phys","ec",17.035,"Yes",0.655
"381","tb9276","Questions",2,3,22,"bio","name",31.052,"Yes",0.586
"382","tb9276","Questions",2,4,62,"phys","ec",49.069,"Yes",0.546
"383","tb9276","Questions",2,5,11,"bio","job",64.077,"Yes",0.491
"384","tb9276","Questions",2,6,6,"bio","place",79.091,"Yes",0.739
"385","tb9276","Questions",2,7,57,"phys","gender",93.106,"Yes",0.524
"386","tb9276","Questions",2,8,2,"bio","place",108.113,"Yes",0.754
"387","tb9276","Questions",2,9,20,"bio","job",125.137,"Yes",0.733
"388","tb9276","Questions",2,10,34,"bio","name",142.157,"Yes",1.172
"389","tb9276","Questions",2,11,15,"bio","place",160.174,"Yes",0.596
"390","tb9276","Questions",2,12,59,"phys","ec",174.188,"Yes",1.591
"391","tb9276","Questions",2,13,48,"phys","gender",189.196,"Yes",0.541
"392","tb9276","Questions",2,14,10,"bio","job",206.219,"Yes",0.547
"393","tb9276","Questions",2,15,39,"phys","race",222.241,"Yes",0.522
"394","tb9276","Questions",2,16,5,"bio","name",240.257,"Yes",0.588
"395","tb9276","Questions",2,17,71,"phys","race",257.277,"Yes",0.499
"396","tb9276","Questions",2,18,61,"phys","race",273.287,"Yes",0.567
"397","tb9276","Questions",3,1,69,"phys","race",1.014,"Yes",0.543
"398","tb9276","Questions",3,2,54,"phys","race",19.034,"Yes",0.515
"399","tb9276","Questions",3,3,30,"bio","name",36.054,"Yes",0.46
"400","tb9276","Questions",3,4,7,"bio","place",54.071,"Yes",0.501
"401","tb9276","Questions",3,5,8,"bio","job",71.087,"Yes",0.737
"402","tb9276","Questions",3,6,56,"phys","gender",86.102,"Yes",0.508
"403","tb9276","Questions",3,7,21,"bio","job",101.109,"Yes",0.739
"404","tb9276","Questions",3,8,25,"bio","job",118.133,"Yes",0.408
"405","tb9276","Questions",3,9,53,"phys","ec",133.141,"Yes",0.551
"406","tb9276","Questions",3,10,14,"bio","place",149.168,"Yes",0.437
"407","tb9276","Questions",3,11,46,"phys","gender",166.188,"Yes",0.419
"408","tb9276","Questions",3,12,3,"bio","place",182.192,"Yes",0.451
"409","tb9276","Questions",3,13,50,"phys","ec",196.207,"Yes",0.483
"410","tb9276","Questions",3,14,60,"phys","race",210.221,"Yes",0.446
"411","tb9276","Questions",3,15,42,"phys","gender",225.236,"Yes",0.676
"412","tb9276","Questions",3,16,44,"phys","ec",239.25,"Yes",0.513
"413","tb9276","Questions",3,17,35,"bio","name",257.267,"Yes",0.513
"414","tb9276","Questions",3,18,29,"bio","name",273.288,"Yes",0.512
"415","tb9276","Questions",4,1,67,"phys","ec",1.016,"Yes",0.57
"416","tb9276","Questions",4,2,31,"bio","name",17.04,"Yes",0.475
"417","tb9276","Questions",4,3,28,"bio","job",34.046,"Yes",0.435
"418","tb9276","Questions",4,4,27,"bio","place",52.063,"Yes",0.555
"419","tb9276","Questions",4,5,23,"bio","job",66.078,"Yes",0.49
"420","tb9276","Questions",4,6,66,"phys","gender",83.098,"Yes",1.121
"421","tb9276","Questions",4,7,38,"phys","gender",100.115,"Yes",0.515
"422","tb9276","Questions",4,8,17,"bio","place",115.129,"Yes",0.533
"423","tb9276","Questions",4,9,70,"phys","ec",130.137,"Yes",0.574
"424","tb9276","Questions",4,10,1,"bio","job",144.155,"Yes",0.512
"425","tb9276","Questions",4,11,12,"bio","name",158.166,"Yes",0.448
"426","tb9276","Questions",4,12,45,"phys","gender",173.18,"Yes",0.473
"427","tb9276","Questions",4,13,37,"phys","race",188.188,"Yes",0.622
"428","tb9276","Questions",4,14,52,"phys","race",206.205,"Yes",0.701
"429","tb9276","Questions",4,15,58,"phys","race",224.221,"Yes",0.452
"430","tb9276","Questions",4,16,13,"bio","name",241.241,"Yes",0.551
"431","tb9276","Questions",4,17,16,"bio","place",257.269,"Yes",0.588
"432","tb9276","Questions",4,18,72,"phys","ec",273.273,"Yes",0.879
"433","tb9325","NoQuestions",1,1,1,"phys","race",1.029,"NoResp",0
"434","tb9325","NoQuestions",1,2,54,"bio","job",18.046,"NoResp",0
"435","tb9325","NoQuestions",1,3,24,"phys","ec",35.066,"NoResp",0
"436","tb9325","NoQuestions",1,4,61,"bio","job",50.081,"NoResp",0
"437","tb9325","NoQuestions",1,5,29,"phys","gender",67.097,"NoResp",0
"438","tb9325","NoQuestions",1,6,56,"bio","place",85.114,"NoResp",0
"439","tb9325","NoQuestions",1,7,30,"phys","race",101.121,"NoResp",0
"440","tb9325","NoQuestions",1,8,21,"phys","ec",117.148,"NoResp",0
"441","tb9325","NoQuestions",1,9,5,"phys","gender",132.159,"NoResp",0
"442","tb9325","NoQuestions",1,10,37,"bio","place",148.18,"NoResp",0
"443","tb9325","NoQuestions",1,11,71,"bio","name",163.194,"NoResp",0
"444","tb9325","NoQuestions",1,12,72,"bio","name",177.209,"NoResp",0
"445","tb9325","NoQuestions",1,13,28,"phys","gender",193.233,"NoResp",0
"446","tb9325","NoQuestions",1,14,43,"bio","place",211.249,"NoResp",0
"447","tb9325","NoQuestions",1,15,3,"phys","race",225.264,"NoResp",0
"448","tb9325","NoQuestions",1,16,47,"bio","job",239.279,"NoResp",0
"449","tb9325","NoQuestions",1,17,48,"bio","name",256.299,"NoResp",0
"450","tb9325","NoQuestions",1,18,8,"phys","ec",274.316,"NoResp",0
"451","tb9325","NoQuestions",2,1,51,"bio","place",1.015,"NoResp",0
"452","tb9325","NoQuestions",2,2,68,"bio","place",15.033,"NoResp",0
"453","tb9325","NoQuestions",2,3,22,"phys","gender",33.049,"NoResp",0
"454","tb9325","NoQuestions",2,4,7,"phys","gender",49.053,"NoResp",0
"455","tb9325","NoQuestions",2,5,15,"phys","ec",64.065,"NoResp",0
"456","tb9325","NoQuestions",2,6,49,"bio","job",81.084,"NoResp",0
"457","tb9325","NoQuestions",2,7,13,"phys","ec",99.101,"NoResp",0
"458","tb9325","NoQuestions",2,8,14,"phys","race",114.115,"NoResp",0
"459","tb9325","NoQuestions",2,9,41,"bio","name",131.132,"NoResp",0
"460","tb9325","NoQuestions",2,10,39,"bio","name",148.152,"NoResp",0
"461","tb9325","NoQuestions",2,11,64,"bio","job",163.167,"NoResp",0
"462","tb9325","NoQuestions",2,12,33,"phys","race",180.184,"NoResp",0
"463","tb9325","NoQuestions",2,13,63,"bio","job",194.202,"NoResp",0
"464","tb9325","NoQuestions",2,14,55,"bio","name",212.218,"NoResp",0
"465","tb9325","NoQuestions",2,15,42,"bio","place",228.222,"NoResp",0
"466","tb9325","NoQuestions",2,16,18,"phys","gender",243.233,"NoResp",0
"467","tb9325","NoQuestions",2,17,17,"phys","race",259.257,"NoResp",0
"468","tb9325","NoQuestions",2,18,25,"phys","ec",273.272,"NoResp",0
"469","tb9325","NoQuestions",3,1,26,"phys","race",1.029,"NoResp",0
"470","tb9325","NoQuestions",3,2,20,"phys","gender",17.036,"NoResp",0
"471","tb9325","NoQuestions",3,3,53,"bio","name",32.048,"NoResp",0
"472","tb9325","NoQuestions",3,4,27,"phys","race",48.075,"NoResp",0
"473","tb9325","NoQuestions",3,5,45,"bio","job",64.095,"NoResp",0
"474","tb9325","NoQuestions",3,6,65,"bio","job",81.116,"NoResp",0
"475","tb9325","NoQuestions",3,7,12,"phys","gender",96.127,"NoResp",0
"476","tb9325","NoQuestions",3,8,69,"bio","place",112.134,"NoResp",0
"477","tb9325","NoQuestions",3,9,70,"bio","job",129.157,"NoResp",0
"478","tb9325","NoQuestions",3,10,9,"phys","race",146.178,"NoResp",0
"479","tb9325","NoQuestions",3,11,11,"phys","gender",164.194,"NoResp",0
"480","tb9325","NoQuestions",3,12,50,"bio","name",181.211,"NoResp",0
"481","tb9325","NoQuestions",3,13,60,"bio","place",195.229,"NoResp",0
"482","tb9325","NoQuestions",3,14,35,"phys","ec",210.237,"NoResp",0
"483","tb9325","NoQuestions",3,15,59,"bio","name",224.251,"NoResp",0
"484","tb9325","NoQuestions",3,16,19,"phys","ec",239.262,"NoResp",0
"485","tb9325","NoQuestions",3,17,23,"phys","ec",257.279,"NoResp",0
"486","tb9325","NoQuestions",3,18,46,"bio","place",275.296,"NoResp",0
"487","tb9325","NoQuestions",4,1,2,"phys","gender",1.027,"NoResp",0
"488","tb9325","NoQuestions",4,2,40,"bio","name",16.042,"NoResp",0
"489","tb9325","NoQuestions",4,3,10,"phys","ec",31.049,"NoResp",0
"490","tb9325","NoQuestions",4,4,44,"bio","job",49.066,"NoResp",0
"491","tb9325","NoQuestions",4,5,58,"bio","name",63.081,"NoResp",0
"492","tb9325","NoQuestions",4,6,38,"bio","place",77.096,"NoResp",0
"493","tb9325","NoQuestions",4,7,36,"phys","race",92.11,"NoResp",0
"494","tb9325","NoQuestions",4,8,16,"phys","race",108.13,"NoResp",0
"495","tb9325","NoQuestions",4,9,32,"phys","gender",124.141,"NoResp",0
"496","tb9325","NoQuestions",4,10,66,"bio","job",140.162,"NoResp",0
"497","tb9325","NoQuestions",4,11,6,"phys","ec",157.182,"NoResp",0
"498","tb9325","NoQuestions",4,12,57,"bio","job",174.202,"NoResp",0
"499","tb9325","NoQuestions",4,13,34,"phys","race",191.222,"NoResp",0
"500","tb9325","NoQuestions",4,14,62,"bio","place",208.246,"NoResp",0
"501","tb9325","NoQuestions",4,15,52,"bio","name",224.25,"NoResp",0
"502","tb9325","NoQuestions",4,16,31,"phys","ec",242.266,"NoResp",0
"503","tb9325","NoQuestions",4,17,4,"phys","gender",257.28,"NoResp",0
"504","tb9325","NoQuestions",4,18,67,"bio","place",271.295,"NoResp",0
"505","tb9325","Questions",1,1,50,"bio","place",1.019,"Yes",2.236
"506","tb9325","Questions",1,2,61,"bio","job",17.026,"Yes",1.848
"507","tb9325","Questions",1,3,18,"phys","gender",33.034,"Yes",1.533
"508","tb9325","Questions",1,4,10,"phys","gender",48.048,"Yes",1.95
"509","tb9325","Questions",1,5,66,"bio","job",62.062,"Yes",2.286
"510","tb9325","Questions",1,6,17,"phys","race",79.083,"Yes",1.393
"511","tb9325","Questions",1,7,44,"bio","job",96.103,"Yes",1.609
"512","tb9325","Questions",1,8,71,"bio","place",114.119,"Yes",1.366
"513","tb9325","Questions",1,9,6,"phys","ec",130.123,"Yes",1.605
"514","tb9325","Questions",1,10,24,"phys","ec",147.144,"Yes",1.338
"515","tb9325","Questions",1,11,43,"bio","place",161.158,"Yes",1.599
"516","tb9325","Questions",1,12,20,"phys","race",179.175,"Yes",1.597
"517","tb9325","Questions",1,13,65,"bio","name",195.202,"Yes",1.314
"518","tb9325","Questions",1,14,57,"bio","name",213.218,"Yes",1
"519","tb9325","Questions",1,15,39,"bio","name",227.233,"Yes",1.162
"520","tb9325","Questions",1,16,33,"phys","race",242.241,"Yes",1.206
"521","tb9325","Questions",1,17,8,"phys","ec",259.261,"Yes",1.052
"522","tb9325","Questions",1,18,14,"phys","gender",274.272,"Yes",1.645
"523","tb9325","Questions",2,1,32,"phys","gender",1.029,"Yes",1.453
"524","tb9325","Questions",2,2,54,"bio","name",19.045,"Yes",0.977
"525","tb9325","Questions",2,3,55,"bio","job",37.062,"Yes",1.606
"526","tb9325","Questions",2,4,60,"bio","name",55.078,"Yes",1.359
"527","tb9325","Questions",2,5,69,"bio","place",71.086,"Yes",1.43
"528","tb9325","Questions",2,6,27,"phys","gender",85.1,"Yes",1.563
"529","tb9325","Questions",2,7,40,"bio","place",101.128,"Yes",1.246
"530","tb9325","Questions",2,8,15,"phys","race",118.145,"Yes",1.324
"531","tb9325","Questions",2,9,4,"phys","ec",134.152,"Yes",1.221
"532","tb9325","Questions",2,10,7,"phys","race",149.163,"Yes",1.659
"533","tb9325","Questions",2,11,28,"phys","ec",166.183,"Yes",1.135
"534","tb9325","Questions",2,12,72,"bio","name",181.197,"Yes",1.054
"535","tb9325","Questions",2,13,68,"bio","job",197.201,"Yes",1
"536","tb9325","Questions",2,14,19,"phys","ec",211.216,"Yes",1.684
"537","tb9325","Questions",2,15,62,"bio","place",228.236,"Yes",2.036
"538","tb9325","Questions",2,16,13,"phys","gender",245.26,"Yes",1.084
"539","tb9325","Questions",2,17,11,"phys","race",259.274,"Yes",1.293
"540","tb9325","Questions",2,18,45,"bio","job",274.282,"Yes",2.339
"541","tb9325","Questions",3,1,29,"phys","race",1.015,"Yes",1.106
"542","tb9325","Questions",3,2,41,"bio","job",16.029,"Yes",1.296
"543","tb9325","Questions",3,3,42,"bio","name",33.05,"Yes",1.451
"544","tb9325","Questions",3,4,38,"bio","name",51.066,"Yes",1.095
"545","tb9325","Questions",3,5,58,"bio","job",66.077,"Yes",1.143
"546","tb9325","Questions",3,6,51,"bio","job",84.093,"Yes",1.249
"547","tb9325","Questions",3,7,46,"bio","name",100.118,"Yes",0.979
"548","tb9325","Questions",3,8,5,"phys","gender",117.134,"Yes",1.372
"549","tb9325","Questions",3,9,12,"phys","race",133.145,"Yes",1.576
"550","tb9325","Questions",3,10,70,"bio","place",151.161,"Yes",1.493
"551","tb9325","Questions",3,11,25,"phys","gender",167.182,"Yes",1.773
"552","tb9325","Questions",3,12,21,"phys","ec",182.196,"Yes",1.569
"553","tb9325","Questions",3,13,47,"bio","place",196.208,"Yes",1.47
"554","tb9325","Questions",3,14,23,"phys","ec",213.231,"Yes",1.101
"555","tb9325","Questions",3,15,26,"phys","gender",230.252,"Yes",0.966
"556","tb9325","Questions",3,16,56,"bio","place",244.266,"Yes",1.297
"557","tb9325","Questions",3,17,35,"phys","ec",260.27,"Yes",1.172
"558","tb9325","Questions",3,18,3,"phys","race",275.285,"Yes",1.023
"559","tb9325","Questions",4,1,53,"bio","name",1.029,"Yes",0.912
"560","tb9325","Questions",4,2,63,"bio","place",18.05,"Yes",1.184
"561","tb9325","Questions",4,3,30,"phys","race",34.053,"Yes",1.103
"562","tb9325","Questions",4,4,59,"bio","name",49.065,"Yes",1
"563","tb9325","Questions",4,5,48,"bio","name",64.079,"Yes",1.025
"564","tb9325","Questions",4,6,67,"bio","job",80.099,"Yes",0.74
"565","tb9325","Questions",4,7,22,"phys","ec",96.107,"Yes",0.812
"566","tb9325","Questions",4,8,16,"phys","ec",113.13,"Yes",1.066
"567","tb9325","Questions",4,9,37,"bio","job",128.138,"Yes",1.199
"568","tb9325","Questions",4,10,31,"phys","ec",145.161,"Yes",1.039
"569","tb9325","Questions",4,11,34,"phys","race",160.169,"Yes",2.421
"570","tb9325","Questions",4,12,36,"phys","gender",178.186,"Yes",1.192
"571","tb9325","Questions",4,13,9,"phys","gender",195.206,"Yes",1.453
"572","tb9325","Questions",4,14,64,"bio","place",209.221,"Yes",0.745
"573","tb9325","Questions",4,15,52,"bio","job",227.237,"Yes",0.968
"574","tb9325","Questions",4,16,49,"bio","place",245.254,"Yes",0.663
"575","tb9325","Questions",4,17,1,"phys","gender",259.268,"Yes",0.901
"576","tb9325","Questions",4,18,2,"phys","race",275.276,"Yes",1.1
"577","tb9360","NoQuestions",1,1,57,"bio","job",11.066,"NoResp",0
"578","tb9360","NoQuestions",1,2,44,"bio","place",26.077,"NoResp",0
"579","tb9360","NoQuestions",1,3,2,"phys","race",44.097,"NoResp",0
"580","tb9360","NoQuestions",1,4,6,"phys","gender",60.101,"NoResp",0
"581","tb9360","NoQuestions",1,5,52,"bio","place",77.121,"NoResp",0
"582","tb9360","NoQuestions",1,6,32,"phys","ec",91.136,"NoResp",0
"583","tb9360","NoQuestions",1,7,31,"phys","ec",106.164,"NoResp",0
"584","tb9360","NoQuestions",1,8,40,"bio","name",121.178,"NoResp",0
"585","tb9360","NoQuestions",1,9,38,"bio","job",137.182,"NoResp",0
"586","tb9360","NoQuestions",1,10,34,"phys","ec",153.206,"NoResp",0
"587","tb9360","NoQuestions",1,11,66,"bio","name",170.226,"NoResp",0
"588","tb9360","NoQuestions",1,12,67,"bio","name",188.243,"NoResp",0
"589","tb9360","NoQuestions",1,13,62,"bio","job",206.262,"NoResp",0
"590","tb9360","NoQuestions",1,14,16,"phys","gender",220.277,"NoResp",0
"591","tb9360","NoQuestions",1,15,36,"phys","race",237.297,"NoResp",0
"592","tb9360","NoQuestions",1,16,58,"bio","place",254.317,"NoResp",0
"593","tb9360","NoQuestions",1,17,10,"phys","race",269.325,"NoResp",0
"594","tb9360","NoQuestions",1,18,4,"phys","gender",285.352,"NoResp",0
"595","tb9360","NoQuestions",2,1,54,"bio","job",11.071,"NoResp",0
"596","tb9360","NoQuestions",2,2,29,"phys","race",27.079,"NoResp",0
"597","tb9360","NoQuestions",2,3,8,"phys","gender",41.09,"NoResp",0
"598","tb9360","NoQuestions",2,4,48,"bio","place",55.105,"NoResp",0
"599","tb9360","NoQuestions",2,5,3,"phys","race",70.119,"NoResp",0
"600","tb9360","NoQuestions",2,6,61,"bio","name",86.123,"NoResp",0
"601","tb9360","NoQuestions",2,7,21,"phys","race",103.143,"NoResp",0
"602","tb9360","NoQuestions",2,8,43,"bio","place",121.163,"NoResp",0
"603","tb9360","NoQuestions",2,9,37,"bio","name",138.183,"NoResp",0
"604","tb9360","NoQuestions",2,10,71,"bio","place",154.187,"NoResp",0
"605","tb9360","NoQuestions",2,11,30,"phys","ec",170.211,"NoResp",0
"606","tb9360","NoQuestions",2,12,72,"bio","job",187.235,"NoResp",0
"607","tb9360","NoQuestions",2,13,24,"phys","ec",201.249,"NoResp",0
"608","tb9360","NoQuestions",2,14,47,"bio","name",216.257,"NoResp",0
"609","tb9360","NoQuestions",2,15,5,"phys","ec",234.277,"NoResp",0
"610","tb9360","NoQuestions",2,16,1,"phys","gender",252.293,"NoResp",0
"611","tb9360","NoQuestions",2,17,28,"phys","gender",267.301,"NoResp",0
"612","tb9360","NoQuestions",2,18,56,"bio","job",284.321,"NoResp",0
"613","tb9360","NoQuestions",3,1,33,"phys","gender",11.061,"NoResp",0
"614","tb9360","NoQuestions",3,2,7,"phys","ec",27.068,"NoResp",0
"615","tb9360","NoQuestions",3,3,39,"bio","name",41.086,"NoResp",0
"616","tb9360","NoQuestions",3,4,14,"phys","ec",59.099,"NoResp",0
"617","tb9360","NoQuestions",3,5,49,"bio","job",74.11,"NoResp",0
"618","tb9360","NoQuestions",3,6,42,"bio","place",89.124,"NoResp",0
"619","tb9360","NoQuestions",3,7,22,"phys","gender",103.139,"NoResp",0
"620","tb9360","NoQuestions",3,8,63,"bio","place",118.15,"NoResp",0
"621","tb9360","NoQuestions",3,9,51,"bio","job",135.17,"NoResp",0
"622","tb9360","NoQuestions",3,10,68,"bio","name",152.19,"NoResp",0
"623","tb9360","NoQuestions",3,11,41,"bio","place",170.204,"NoResp",0
"624","tb9360","NoQuestions",3,12,13,"phys","ec",184.218,"NoResp",0
"625","tb9360","NoQuestions",3,13,17,"phys","gender",199.229,"NoResp",0
"626","tb9360","NoQuestions",3,14,64,"bio","job",216.25,"NoResp",0
"627","tb9360","NoQuestions",3,15,18,"phys","race",232.257,"NoResp",0
"628","tb9360","NoQuestions",3,16,55,"bio","name",250.273,"NoResp",0
"629","tb9360","NoQuestions",3,17,15,"phys","race",267.294,"NoResp",0
"630","tb9360","NoQuestions",3,18,25,"phys","race",283.301,"NoResp",0
"631","tb9360","NoQuestions",4,1,20,"phys","race",11.06,"NoResp",0
"632","tb9360","NoQuestions",4,2,23,"phys","race",29.08,"NoResp",0
"633","tb9360","NoQuestions",4,3,46,"bio","name",46.1,"NoResp",0
"634","tb9360","NoQuestions",4,4,53,"bio","place",64.113,"NoResp",0
"635","tb9360","NoQuestions",4,5,65,"bio","job",81.136,"NoResp",0
"636","tb9360","NoQuestions",4,6,19,"phys","gender",96.144,"NoResp",0
"637","tb9360","NoQuestions",4,7,60,"bio","job",111.159,"NoResp",0
"638","tb9360","NoQuestions",4,8,69,"bio","job",128.179,"NoResp",0
"639","tb9360","NoQuestions",4,9,12,"phys","ec",143.187,"NoResp",0
"640","tb9360","NoQuestions",4,10,70,"bio","place",159.194,"NoResp",0
"641","tb9360","NoQuestions",4,11,26,"phys","gender",176.214,"NoResp",0
"642","tb9360","NoQuestions",4,12,59,"bio","place",192.221,"NoResp",0
"643","tb9360","NoQuestions",4,13,11,"phys","ec",206.236,"NoResp",0
"644","tb9360","NoQuestions",4,14,35,"phys","race",220.251,"NoResp",0
"645","tb9360","NoQuestions",4,15,27,"phys","gender",235.262,"NoResp",0
"646","tb9360","NoQuestions",4,16,9,"phys","ec",249.277,"NoResp",0
"647","tb9360","NoQuestions",4,17,50,"bio","name",267.296,"NoResp",0
"648","tb9360","NoQuestions",4,18,45,"bio","name",283.3,"NoResp",0
"649","tb9360","Questions",1,1,31,"phys","ec",11.074,"Yes",1.765
"650","tb9360","Questions",1,2,67,"bio","name",27.078,"Yes",4.035
"651","tb9360","Questions",1,3,64,"bio","job",44.098,"Yes",2.345
"652","tb9360","Questions",1,4,63,"bio","place",62.115,"Yes",3.83
"653","tb9360","Questions",1,5,59,"bio","job",76.13,"Yes",1.391
"654","tb9360","Questions",1,6,30,"phys","gender",93.15,"Yes",2.461
"655","tb9360","Questions",1,7,2,"phys","gender",110.17,"Yes",2.583
"656","tb9360","Questions",1,8,53,"bio","place",125.181,"Yes",1.43
"657","tb9360","Questions",1,9,34,"phys","ec",140.195,"Yes",1.119
"658","tb9360","Questions",1,10,37,"bio","job",154.21,"Yes",5.995
"659","tb9360","Questions",1,11,48,"bio","name",168.225,"No",1.633
"660","tb9360","Questions",1,12,9,"phys","gender",183.235,"Yes",1.945
"661","tb9360","Questions",1,13,1,"phys","race",198.26,"Yes",1.358
"662","tb9360","Questions",1,14,16,"phys","race",216.28,"Yes",1.545
"663","tb9360","Questions",1,15,22,"phys","race",234.296,"Yes",1.438
"664","tb9360","Questions",1,16,49,"bio","name",251.316,"No",4.054
"665","tb9360","Questions",1,17,52,"bio","place",267.341,"Yes",1.839
"666","tb9360","Questions",1,18,36,"phys","ec",283.344,"Yes",2.626
"667","tb9360","Questions",2,1,8,"phys","race",11.064,"Yes",1.797
"668","tb9360","Questions",2,2,61,"bio","job",28.084,"Yes",2.091
"669","tb9360","Questions",2,3,17,"phys","ec",45.104,"Yes",1.679
"670","tb9360","Questions",2,4,66,"bio","job",60.115,"Yes",1.63
"671","tb9360","Questions",2,5,20,"phys","gender",77.135,"Yes",2.005
"672","tb9360","Questions",2,6,43,"bio","place",95.155,"Yes",1.791
"673","tb9360","Questions",2,7,18,"phys","race",111.159,"Yes",2.232
"674","tb9360","Questions",2,8,6,"phys","ec",127.183,"Yes",1
"675","tb9360","Questions",2,9,14,"phys","gender",142.194,"Yes",2.557
"676","tb9360","Questions",2,10,50,"bio","place",158.221,"No",3.504
"677","tb9360","Questions",2,11,57,"bio","name",173.229,"No",2.709
"678","tb9360","Questions",2,12,71,"bio","name",187.244,"Yes",6.146
"679","tb9360","Questions",2,13,33,"phys","gender",203.268,"Yes",2.617
"680","tb9360","Questions",2,14,44,"bio","place",221.287,"Yes",4.96
"681","tb9360","Questions",2,15,10,"phys","race",235.302,"Yes",1.214
"682","tb9360","Questions",2,16,39,"bio","job",249.314,"Yes",1.101
"683","tb9360","Questions",2,17,65,"bio","name",266.334,"No",1.941
"684","tb9360","Questions",2,18,24,"phys","ec",284.35,"Yes",2.624
"685","tb9360","Questions",3,1,62,"bio","place",11.06,"Yes",1.204
"686","tb9360","Questions",3,2,40,"bio","place",25.075,"Yes",3.065
"687","tb9360","Questions",3,3,4,"phys","gender",43.091,"Yes",2.417
"688","tb9360","Questions",3,4,11,"phys","gender",59.115,"Yes",1.47
"689","tb9360","Questions",3,5,13,"phys","ec",74.126,"Yes",2.524
"690","tb9360","Questions",3,6,60,"bio","job",91.147,"No",3.928
"691","tb9360","Questions",3,7,32,"phys","ec",109.163,"Yes",0.925
"692","tb9360","Questions",3,8,19,"phys","race",124.177,"Yes",1.526
"693","tb9360","Questions",3,9,55,"bio","name",141.198,"NoResp",0
"694","tb9360","Questions",3,10,69,"bio","name",158.218,"Yes",2.317
"695","tb9360","Questions",3,11,72,"bio","job",173.225,"Yes",4.236
"696","tb9360","Questions",3,12,28,"phys","race",190.246,"Yes",1.376
"697","tb9360","Questions",3,13,68,"bio","job",204.263,"Yes",2.926
"698","tb9360","Questions",3,14,45,"bio","name",222.277,"No",1.402
"699","tb9360","Questions",3,15,54,"bio","place",238.304,"Yes",1.532
"700","tb9360","Questions",3,16,7,"phys","gender",253.312,"Yes",6.743
"701","tb9360","Questions",3,17,27,"phys","race",269.336,"Yes",1.925
"702","tb9360","Questions",3,18,15,"phys","ec",283.35,"Yes",1.405
"703","tb9360","Questions",4,1,3,"phys","race",11.064,"Yes",1.397
"704","tb9360","Questions",4,2,21,"phys","gender",27.071,"Yes",1.787
"705","tb9360","Questions",4,3,38,"bio","name",42.085,"No",1.419
"706","tb9360","Questions",4,4,23,"phys","race",58.106,"Yes",2.371
"707","tb9360","Questions",4,5,41,"bio","job",74.113,"Yes",5.534
"708","tb9360","Questions",4,6,58,"bio","job",91.137,"Yes",2.642
"709","tb9360","Questions",4,7,25,"phys","gender",106.145,"Yes",3.249
"710","tb9360","Questions",4,8,70,"bio","place",122.172,"Yes",6.275
"711","tb9360","Questions",4,9,51,"bio","job",139.192,"No",2.677
"712","tb9360","Questions",4,10,5,"phys","race",156.212,"Yes",1.315
"713","tb9360","Questions",4,11,12,"phys","gender",174.225,"Yes",1.36
"714","tb9360","Questions",4,12,42,"bio","name",191.246,"No",2.576
"715","tb9360","Questions",4,13,56,"bio","place",205.26,"Yes",1.326
"716","tb9360","Questions",4,14,29,"phys","ec",220.271,"Yes",1.68
"717","tb9360","Questions",4,15,47,"bio","name",234.286,"No",1.626
"718","tb9360","Questions",4,16,35,"phys","ec",249.3,"Yes",1.204
"719","tb9360","Questions",4,17,26,"phys","ec",267.314,"Yes",1.932
"720","tb9360","Questions",4,18,46,"bio","place",285.33,"Yes",2.994
"721","tb9399","NoQuestions",1,1,55,"bio","job",11.071,"NoResp",0
"722","tb9399","NoQuestions",1,2,63,"bio","place",26.082,"NoResp",0
"723","tb9399","NoQuestions",1,3,13,"phys","race",44.099,"NoResp",0
"724","tb9399","NoQuestions",1,4,7,"phys","gender",60.106,"NoResp",0
"725","tb9399","NoQuestions",1,5,49,"bio","place",77.126,"NoResp",0
"726","tb9399","NoQuestions",1,6,17,"phys","ec",91.141,"NoResp",0
"727","tb9399","NoQuestions",1,7,15,"phys","ec",106.155,"NoResp",0
"728","tb9399","NoQuestions",1,8,64,"bio","name",121.163,"NoResp",0
